OrderID,CustomerID,OrderDate,OrderAmount,ProductCategory
3771,361,2024-09-28,9657.36,Grocery
3772,693,2024-07-17,184.14,Grocery
3773,454,2024-03-21,6222.3,Clothing
3774,786,2024-12-01,4178.79,Electronics
3775,556,2023-04-04,4291.95,Electronics
3776,508,2023-09-03,5872.75,Electronics
3777,50,2023-04-03,9477.62,Grocery
3778,376,2023-04-09,598.96,Furniture
3779,855,2024-03-12,6130.96,Books
3780,551,2024-02-11,6021.51,Furniture
3781,326,2024-06-23,2510.48,Electronics
3782,143,2024-09-17,4870.47,Furniture
3783,615,2023-01-05,3311.08,Furniture
3784,735,2023-04-18,3733.13,Books
3785,506,2023-03-12,5090.89,Grocery
3786,321,2023-02-14,7315.78,Furniture
3787,946,2023-07-01,977.79,Furniture
3788,503,2024-10-11,334.2,Clothing
3789,776,2023-08-07,4772.98,Furniture
3790,244,2024-01-22,1028.23,Clothing
3791,995,2024-01-06,9377.24,Grocery
3792,551,2024-01-31,2022.89,Electronics
3793,293,2024-12-30,4085.32,Books
3794,90,2024-01-01,2640.56,Electronics
3795,647,2024-09-27,2500.77,Electronics
3796,341,2023-01-08,3788.74,Books
3797,866,2024-02-22,5184.19,Clothing
3798,563,2023-04-28,2188.75,Books
3799,248,2023-01-11,7587.06,Books
3800,623,2024-05-09,6743.2,Books
3801,891,2023-04-25,1684.56,Grocery
3802,140,2023-09-24,1220.91,Books
3803,404,2024-04-25,6372.28,Grocery
3804,84,2023-12-23,7204.15,Grocery
3805,554,2023-11-22,5911.1,Furniture
3806,304,2023-08-14,3110.8,Books
3807,184,2024-10-04,8118.36,Books
3808,698,2024-03-23,9898.92,Grocery
3809,93,2024-03-05,713.46,Books
3810,271,2023-11-13,3458.46,Grocery
3811,268,2023-04-13,7720.7,Electronics
3812,418,2023-09-25,7224.83,Grocery
3813,214,2023-06-06,1126.01,Books
3814,517,2024-10-27,8113.15,Grocery
3815,912,2023-09-03,8839.85,Clothing
3816,101,2024-10-28,7699.71,Clothing
3817,205,2024-02-04,5585.11,Books
3818,471,2023-08-11,3511.53,Electronics
3819,913,2023-01-05,9872.46,Grocery
3820,215,2024-05-12,1060.37,Clothing
3821,959,2023-05-18,138.41,Grocery
3822,408,2023-07-13,1215.1,Electronics
3823,616,2023-11-12,5216.95,Furniture
3824,47,2023-08-21,3590.27,Books
3825,280,2024-09-29,5998.05,Electronics
3826,212,2023-03-22,2299.29,Books
3827,110,2024-11-20,5133.12,Furniture
3828,420,2024-04-23,4958.1,Grocery
3829,370,2023-10-03,9554.75,Electronics
3830,12,2024-08-29,2853.57,Electronics
3831,460,2023-12-13,7163.01,Books
3832,74,2023-06-22,3504.74,Books
3833,809,2024-09-21,5164.53,Clothing
3834,980,2023-10-14,3304.46,Books
3835,866,2023-07-27,7058.93,Books
3836,203,2024-11-03,4661.09,Grocery
3837,801,2024-05-19,8190.49,Furniture
3838,334,2024-05-20,2696.97,Books
3839,28,2024-09-02,893.88,Grocery
3840,989,2023-08-08,4630.56,Books
3841,481,2023-10-19,7031.07,Furniture
3842,996,2024-04-04,6818.36,Books
3843,810,2024-05-10,3777.68,Clothing
3844,374,2024-11-19,8322.57,Grocery
3845,90,2024-10-10,6251.63,Grocery
3846,209,2023-06-22,1886.55,Electronics
3847,303,2024-08-07,1259.13,Electronics
3848,196,2024-08-05,2952.53,Clothing
3849,329,2023-03-20,4930.07,Books
3850,659,2023-12-18,241.16,Books
3851,107,2024-02-06,8339.63,Furniture
3852,42,2023-02-09,4978.39,Furniture
3853,846,2024-09-12,2089.18,Furniture
3854,183,2024-10-22,914.48,Grocery
3855,449,2024-10-16,4292.47,Electronics
3856,77,2023-08-26,6402.93,Electronics
3857,236,2024-03-25,6139.93,Clothing
3858,969,2024-06-11,3156.88,Furniture
3859,742,2024-01-14,3818.93,Books
3860,500,2024-03-01,4621.79,Books
3861,391,2023-04-11,3905.14,Electronics
3862,6,2024-06-24,6896.82,Furniture
3863,405,2023-09-03,262.49,Clothing
3864,731,2023-07-18,9046.07,Furniture
3865,160,2023-03-30,1893.63,Furniture
3866,275,2024-04-17,3176.9,Books
3867,355,2024-12-30,1816.27,Grocery
3868,827,2024-02-22,4774.71,Electronics
3869,470,2023-07-02,341.63,Grocery
3870,784,2024-07-10,4979.28,Grocery
3871,78,2024-06-05,6261.56,Electronics
3872,476,2023-01-06,4855.79,Electronics
3873,503,2024-08-04,8983.06,Grocery
3874,747,2024-07-08,6410.06,Books
3875,516,2023-08-28,8342.77,Clothing
3876,914,2023-10-17,8582.16,Electronics
3877,817,2023-06-10,7413.08,Clothing
3878,170,2023-12-24,3364.28,Clothing
3879,994,2024-11-09,3035.08,Furniture
3880,605,2023-12-30,181.43,Books
3881,232,2024-07-05,8841.3,Clothing
3882,27,2024-10-27,9809.76,Electronics
3883,540,2023-09-20,3582.4,Furniture
3884,683,2023-01-27,9199.32,Books
3885,22,2024-04-17,3991.6,Clothing
3886,136,2023-05-15,2559.05,Electronics
3887,372,2024-04-23,3608.01,Clothing
3888,65,2024-09-09,6787.2,Clothing
3889,828,2023-04-18,5990.54,Electronics
3890,77,2023-08-11,2539.44,Furniture
3891,485,2024-11-05,5242.7,Electronics
3892,887,2024-06-08,218.57,Books
3893,419,2023-05-29,1927.28,Furniture
3894,598,2024-11-02,4067.21,Furniture
3895,320,2023-03-19,4832.92,Electronics
3896,362,2024-04-02,2506.76,Books
3897,386,2023-09-05,277.06,Electronics
3898,991,2024-06-23,5368.3,Grocery
3899,572,2023-02-24,6407.01,Grocery
3900,883,2024-06-10,7229.07,Books
3901,253,2024-04-05,1698.03,Furniture
3902,74,2024-05-03,5838.94,Clothing
3903,907,2024-12-11,2599.15,Grocery
3904,172,2024-05-07,3393.21,Clothing
3905,245,2023-06-11,3501.8,Clothing
3906,370,2024-05-27,2059.08,Books
3907,916,2023-06-12,6444.88,Grocery
3908,660,2023-05-12,3704.43,Grocery
3909,5,2024-02-02,9083.22,Grocery
3910,788,2024-05-29,1399.68,Electronics
3911,902,2024-10-21,9662.03,Clothing
3912,67,2024-07-01,3605.68,Electronics
3913,277,2024-12-07,2108.14,Grocery
3914,745,2023-08-30,5682.32,Clothing
3915,613,2024-07-19,1093.17,Electronics
3916,279,2023-05-25,3370.53,Clothing
3917,355,2023-03-09,307.85,Books
3918,606,2024-12-23,868.95,Furniture
3919,132,2023-07-06,8695.08,Books
3920,396,2023-08-19,9773.56,Grocery
3921,898,2024-12-08,7451.14,Furniture
3922,451,2024-07-01,1121.53,Electronics
3923,417,2023-09-06,1128.37,Books
3924,313,2024-09-03,3653.82,Clothing
3925,908,2024-03-18,3466.4,Grocery
3926,829,2024-09-18,5407.22,Grocery
3927,145,2024-03-29,9441.43,Books
3928,8,2024-05-14,5977.22,Books
3929,803,2023-04-21,4242.66,Grocery
3930,964,2023-11-23,4225.66,Clothing
3931,421,2023-08-28,4393.27,Grocery
3932,385,2023-05-28,9344.31,Clothing
3933,910,2024-09-27,9598.85,Books
3934,522,2023-10-01,6663.25,Furniture
3935,513,2023-03-24,5774.79,Clothing
3936,742,2023-04-02,7193.73,Books
3937,532,2024-05-02,5346.75,Clothing
3938,774,2023-05-29,5785.39,Clothing
3939,218,2024-07-30,5036.57,Grocery
3940,523,2024-01-18,1638.35,Books
3941,197,2023-05-31,6011.43,Furniture
3942,507,2024-06-30,5565.28,Clothing
3943,465,2023-09-16,665.56,Furniture
3944,585,2023-10-16,4710.45,Furniture
3945,96,2024-03-29,7343.42,Electronics
3946,674,2024-05-16,2138.29,Furniture
3947,84,2023-09-19,6737.43,Books
3948,427,2024-05-12,2253.32,Grocery
3949,975,2024-11-12,824.73,Furniture
3950,944,2024-03-23,9361.58,Clothing
3951,28,2023-04-18,7279.72,Furniture
3952,480,2023-09-23,2096.04,Electronics
3953,747,2023-08-31,328.95,Furniture
3954,391,2024-09-17,5224.02,Grocery
3955,43,2023-11-17,9462.1,Grocery
3956,121,2024-01-03,3894.02,Furniture
3957,849,2024-02-08,5010.96,Furniture
3958,204,2023-07-01,4829.99,Books
3959,280,2024-02-10,9087.83,Clothing
3960,747,2024-08-14,4975.77,Grocery
3961,549,2024-07-03,3336.47,Electronics
3962,775,2023-06-21,2994.41,Clothing
3963,876,2023-03-02,2400.95,Furniture
3964,98,2024-02-19,9309.88,Books
3965,842,2023-11-02,9690.73,Furniture
3966,349,2023-03-06,1960.2,Furniture
3967,48,2024-05-23,4410.96,Clothing
3968,79,2023-07-19,9429.03,Furniture
3969,979,2024-01-08,226.78,Books
3970,139,2023-04-21,8812.31,Furniture
3971,209,2023-05-17,6306.04,Clothing
3972,398,2023-10-15,3203.57,Clothing
3973,555,2024-10-11,3473.59,Grocery
3974,821,2024-11-25,6294.99,Electronics
3975,239,2023-04-29,3040.77,Books
3976,886,2023-07-25,6551.39,Books
3977,657,2023-01-25,1025.82,Books
3978,293,2024-07-17,453.76,Grocery
3979,19,2023-08-27,3183.96,Books
3980,450,2024-07-09,1859.0,Books
3981,558,2024-11-01,5616.94,Clothing
3982,885,2023-09-25,8235.26,Electronics
3983,662,2024-01-08,5914.64,Clothing
3984,872,2023-02-15,8171.33,Furniture
3985,780,2023-01-18,4578.73,Electronics
3986,948,2024-01-02,446.75,Furniture
3987,437,2024-05-18,5082.49,Books
3988,237,2023-04-14,9169.46,Grocery
3989,484,2024-12-04,2882.56,Books
3990,655,2024-07-25,4321.85,Electronics
3991,23,2024-09-04,9582.82,Electronics
3992,402,2023-10-28,5588.88,Electronics
3993,738,2024-03-15,5395.54,Books
3994,142,2024-07-01,7056.98,Clothing
3995,428,2023-12-04,9246.8,Grocery
3996,889,2023-06-10,6760.92,Books
3997,396,2024-08-29,7005.8,Furniture
3998,493,2024-08-18,5520.6,Electronics
3999,999,2023-02-21,1468.64,Clothing
4000,228,2024-01-20,9597.47,Grocery
4001,117,2023-08-09,4181.21,Furniture
4002,163,2023-12-29,2907.55,Books
4003,556,2024-02-26,9318.44,Furniture
4004,350,2023-12-06,216.79,Clothing
4005,484,2023-09-20,771.67,Clothing
4006,413,2023-07-23,1560.35,Furniture
4007,175,2024-10-08,7419.61,Clothing
4008,624,2023-06-16,2721.53,Electronics
4009,382,2024-11-06,2606.05,Clothing
4010,642,2023-03-12,1849.38,Grocery
4011,364,2023-08-13,8479.41,Books
4012,127,2023-10-02,8751.07,Furniture
4013,910,2023-01-08,9029.97,Clothing
4014,63,2023-08-01,1768.43,Grocery
4015,303,2023-05-08,7068.07,Grocery
4016,731,2023-03-28,3521.5,Furniture
4017,785,2024-11-25,1178.89,Clothing
4018,101,2023-03-10,8700.86,Furniture
4019,100,2023-09-05,3746.21,Clothing
4020,160,2023-10-18,3634.88,Electronics
4021,438,2024-09-28,2996.01,Grocery
4022,630,2024-03-31,4011.07,Clothing
4023,490,2023-01-29,168.87,Furniture
4024,988,2023-02-15,9809.39,Furniture
4025,778,2024-10-07,9202.16,Grocery
4026,122,2024-05-19,8141.9,Grocery
4027,534,2023-04-22,5200.53,Books
4028,719,2024-09-13,8949.93,Electronics
4029,985,2024-01-13,9129.38,Grocery
4030,667,2024-09-14,9911.48,Electronics
4031,223,2024-11-27,9157.13,Furniture
4032,294,2023-03-22,476.68,Clothing
4033,690,2023-07-12,3534.62,Books
4034,882,2024-12-02,4602.17,Furniture
4035,263,2024-10-09,4411.13,Clothing
4036,105,2023-04-06,8431.35,Furniture
4037,599,2023-09-25,9489.11,Electronics
4038,147,2023-05-20,9176.09,Clothing
4039,158,2024-02-25,5303.7,Electronics
4040,638,2024-10-01,2309.31,Clothing
4041,577,2024-11-03,1382.69,Books
4042,681,2023-03-15,8601.72,Grocery
4043,883,2024-06-22,2445.67,Grocery
4044,234,2024-12-29,2864.65,Furniture
4045,451,2023-06-03,656.91,Books
4046,802,2024-08-09,8887.45,Electronics
4047,442,2023-10-24,2454.88,Clothing
4048,396,2024-11-07,7164.3,Furniture
4049,865,2024-02-21,2209.02,Clothing
4050,716,2024-10-26,3755.82,Electronics
4051,642,2024-11-17,3951.17,Grocery
4052,833,2023-08-08,9238.57,Grocery
4053,696,2023-03-12,4348.5,Books
4054,210,2023-06-09,3784.63,Books
4055,571,2024-03-02,6432.63,Furniture
4056,942,2023-12-04,6605.96,Grocery
4057,224,2024-02-24,2437.78,Books
4058,198,2024-12-23,1243.94,Books
4059,159,2023-10-28,9135.54,Electronics
4060,436,2024-11-12,8742.61,Electronics
4061,210,2024-04-03,213.79,Electronics
4062,15,2024-10-24,1598.24,Furniture
4063,499,2023-04-13,8460.01,Clothing
4064,339,2024-03-04,2191.39,Books
4065,105,2023-04-15,3510.66,Furniture
4066,65,2023-09-21,1952.14,Books
4067,304,2024-06-30,6758.84,Furniture
4068,547,2023-12-19,4384.78,Grocery
4069,239,2024-12-27,4901.74,Grocery
4070,66,2024-02-09,3589.08,Clothing
4071,146,2023-06-16,316.59,Electronics
4072,155,2024-03-20,4640.4,Grocery
4073,8,2024-02-02,2956.76,Books
4074,640,2024-10-13,3685.8,Grocery
4075,206,2023-04-29,9751.15,Grocery
4076,435,2024-10-24,3415.34,Electronics
4077,894,2024-08-10,6620.98,Books
4078,240,2024-12-17,8176.74,Grocery
4079,526,2023-06-27,5294.85,Furniture
4080,495,2024-09-28,9561.24,Furniture
4081,667,2023-11-04,5798.54,Grocery
4082,644,2024-03-15,1454.32,Books
4083,746,2023-11-16,3598.65,Books
4084,340,2024-07-31,5352.89,Books
4085,708,2024-08-27,8362.78,Grocery
4086,682,2023-03-31,1292.08,Books
4087,603,2023-06-03,3178.48,Grocery
4088,701,2024-01-12,5225.48,Books
4089,372,2024-10-06,5609.8,Electronics
4090,966,2023-09-12,6028.19,Books
4091,372,2023-11-29,1486.28,Grocery
4092,244,2023-02-08,5238.71,Books
4093,468,2023-05-10,1540.97,Clothing
4094,546,2024-10-22,1846.74,Electronics
4095,827,2024-04-17,3949.33,Clothing
4096,513,2024-09-30,6682.89,Furniture
4097,32,2023-09-20,7179.99,Clothing
4098,448,2024-07-14,886.54,Books
4099,669,2023-10-24,9076.67,Books
4100,420,2024-10-09,7504.0,Electronics
4101,409,2023-12-06,1960.65,Grocery
4102,521,2023-02-12,4026.91,Furniture
4103,840,2024-06-04,306.68,Grocery
4104,374,2024-01-31,6255.82,Grocery
4105,856,2024-03-29,6231.51,Clothing
4106,845,2023-06-25,3726.83,Clothing
4107,5,2024-06-26,3854.8,Furniture
4108,443,2024-05-07,2672.94,Clothing
4109,448,2024-06-13,3669.56,Books
4110,921,2024-07-12,8513.17,Furniture
4111,114,2024-04-04,9858.69,Clothing
4112,223,2024-12-24,6785.26,Grocery
4113,80,2023-05-06,206.34,Books
4114,517,2023-09-02,3221.15,Grocery
4115,529,2023-01-11,5208.62,Books
4116,992,2023-10-09,934.25,Grocery
4117,580,2023-09-30,3681.48,Clothing
4118,174,2023-11-12,5301.72,Grocery
4119,705,2024-09-23,8756.32,Electronics
4120,173,2023-02-07,4302.14,Clothing
4121,201,2023-03-08,1485.34,Clothing
4122,333,2024-09-15,7828.54,Furniture
4123,845,2024-03-31,6332.74,Electronics
4124,339,2024-08-24,8204.62,Furniture
4125,802,2024-01-23,1769.36,Electronics
4126,2,2024-10-13,7478.61,Grocery
4127,70,2023-06-07,6744.27,Electronics
4128,389,2024-07-01,1854.73,Electronics
4129,648,2023-01-10,1401.27,Electronics
4130,817,2024-02-28,5838.16,Books
4131,565,2024-08-14,2814.6,Clothing
4132,403,2024-02-03,3226.45,Books
4133,54,2023-02-24,7806.71,Electronics
4134,792,2024-03-26,5461.77,Books
4135,128,2024-06-15,4370.47,Furniture
4136,231,2024-12-07,1104.98,Books
4137,190,2023-04-04,415.99,Clothing
4138,339,2023-01-17,102.29,Electronics
4139,292,2023-08-21,5986.24,Grocery
4140,446,2024-12-09,6833.5,Clothing
4141,177,2024-07-31,2469.74,Electronics
4142,768,2024-10-02,2486.43,Electronics
4143,104,2024-06-03,536.48,Books
4144,875,2024-08-05,6974.66,Furniture
4145,40,2024-11-01,8045.17,Electronics
4146,85,2023-08-01,5853.28,Electronics
4147,231,2024-03-29,2409.69,Grocery
4148,83,2023-05-05,9608.24,Furniture
4149,279,2024-10-29,2200.14,Electronics
4150,80,2023-01-21,7423.97,Electronics
4151,168,2023-04-24,4186.31,Furniture
4152,318,2023-04-19,6942.76,Electronics
4153,482,2023-09-23,7177.02,Clothing
4154,55,2023-06-26,6822.45,Grocery
4155,769,2024-05-26,9141.88,Grocery
4156,842,2024-05-29,9250.06,Electronics
4157,600,2023-01-01,8314.42,Clothing
4158,921,2023-12-23,9854.96,Grocery
4159,498,2023-01-25,7646.36,Clothing
4160,717,2023-06-10,2140.31,Furniture
4161,178,2023-02-14,2367.49,Furniture
4162,526,2023-07-04,7558.09,Books
4163,77,2024-04-24,8705.07,Clothing
4164,883,2023-05-10,6884.4,Clothing
4165,260,2024-04-20,7727.2,Electronics
4166,633,2024-02-25,3980.75,Books
4167,737,2023-06-09,6307.78,Furniture
4168,683,2023-03-07,6858.95,Clothing
4169,626,2023-12-08,9838.21,Books
4170,362,2024-11-03,2523.73,Clothing
4171,726,2024-11-16,8011.25,Grocery
4172,200,2023-03-18,3431.18,Electronics
4173,666,2024-03-09,3265.07,Furniture
4174,53,2023-09-01,4465.39,Grocery
4175,964,2023-06-14,3133.4,Clothing
4176,96,2023-08-30,1895.78,Grocery
4177,372,2023-07-07,9943.58,Books
4178,614,2023-10-16,1091.11,Electronics
4179,547,2023-09-22,1210.19,Books
4180,992,2023-09-27,3543.83,Clothing
4181,685,2024-03-31,6205.76,Grocery
4182,169,2024-10-04,9822.03,Electronics
4183,951,2023-07-06,1233.94,Grocery
4184,205,2024-12-23,1991.13,Electronics
4185,425,2024-02-09,6301.3,Electronics
4186,124,2024-08-04,3725.61,Electronics
4187,335,2024-11-20,4321.92,Grocery
4188,840,2023-10-31,7090.07,Electronics
4189,220,2023-02-08,178.83,Clothing
4190,460,2024-09-28,6747.01,Furniture
4191,564,2024-05-06,9197.95,Grocery
4192,366,2024-12-21,6711.39,Furniture
4193,495,2023-03-08,7225.49,Grocery
4194,74,2023-12-08,9952.29,Clothing
4195,791,2023-04-30,3057.2,Books
4196,106,2024-08-12,6003.78,Clothing
4197,958,2023-12-17,1660.57,Electronics
4198,224,2024-02-18,4427.75,Books
4199,546,2024-07-09,5222.23,Books
4200,39,2023-11-24,5567.63,Electronics
4201,596,2023-05-20,3418.81,Grocery
4202,241,2024-07-13,1333.99,Books
4203,475,2024-06-21,7671.37,Books
4204,230,2023-11-10,2684.61,Electronics
4205,408,2024-09-17,688.83,Electronics
4206,554,2023-10-09,2432.51,Electronics
4207,807,2024-11-02,7216.38,Books
4208,105,2024-10-18,1391.39,Electronics
4209,858,2024-12-25,140.88,Books
4210,471,2024-01-10,3989.15,Grocery
4211,652,2023-08-01,9064.36,Grocery
4212,161,2024-05-16,7823.16,Books
4213,189,2024-12-28,8301.09,Books
4214,287,2023-03-22,6010.33,Grocery
4215,116,2024-04-16,5619.16,Furniture
4216,794,2024-07-31,2121.79,Electronics
4217,975,2023-05-02,4380.8,Clothing
4218,533,2024-08-27,1727.42,Electronics
4219,513,2023-05-24,9454.47,Furniture
4220,208,2023-10-13,8830.34,Books
4221,182,2024-05-18,8787.85,Grocery
4222,613,2023-04-18,5687.66,Books
4223,630,2024-11-22,1257.53,Electronics
4224,544,2024-10-12,8241.26,Furniture
4225,290,2023-03-09,8619.49,Electronics
4226,189,2024-06-09,5722.11,Furniture
4227,521,2023-11-23,714.44,Clothing
4228,706,2023-08-24,117.82,Grocery
4229,385,2024-02-17,3521.8,Furniture
4230,701,2024-09-26,9045.81,Electronics
4231,280,2024-06-06,4435.4,Clothing
4232,481,2023-03-30,7566.19,Electronics
4233,73,2024-09-20,8520.44,Furniture
4234,431,2024-12-01,6454.55,Electronics
4235,902,2024-05-07,7549.88,Books
4236,669,2024-12-20,4489.13,Furniture
4237,946,2023-01-05,2410.26,Furniture
4238,594,2023-01-31,8771.93,Furniture
4239,291,2024-08-03,9871.32,Clothing
4240,841,2023-01-11,7195.3,Clothing
4241,838,2023-04-16,6817.32,Books
4242,246,2023-06-08,8285.8,Books
4243,788,2023-09-19,7945.51,Grocery
4244,404,2024-01-05,3421.55,Books
4245,56,2024-08-09,2096.48,Furniture
4246,776,2024-10-01,4967.32,Clothing
4247,914,2024-04-15,5398.55,Electronics
4248,742,2024-05-19,5266.11,Electronics
4249,391,2023-04-21,247.84,Furniture
4250,557,2024-05-12,1744.95,Grocery
4251,307,2024-04-17,2328.92,Electronics
4252,725,2023-10-20,5248.38,Electronics
4253,710,2024-10-31,2768.48,Books
4254,985,2023-08-11,7652.92,Books
4255,850,2023-05-29,4723.81,Clothing
4256,61,2023-04-22,3000.65,Furniture
4257,472,2024-12-07,6152.26,Furniture
4258,684,2023-06-19,3191.97,Furniture
4259,702,2024-08-31,3241.88,Grocery
4260,489,2023-08-12,9744.77,Grocery
4261,944,2023-08-10,6977.26,Furniture
4262,168,2023-08-02,1156.38,Furniture
4263,853,2023-07-31,6414.72,Clothing
4264,588,2023-04-09,6750.73,Books
4265,2,2024-12-18,6697.57,Books
4266,558,2023-03-25,7074.09,Grocery
4267,655,2024-09-28,6431.8,Electronics
4268,799,2023-01-13,5850.38,Books
4269,556,2024-07-18,2481.94,Books
4270,586,2024-08-14,9444.62,Grocery
4271,563,2024-05-30,3465.03,Clothing
4272,20,2024-02-22,7709.11,Clothing
4273,435,2024-07-14,772.68,Grocery
4274,855,2023-10-04,2672.27,Clothing
4275,984,2024-10-23,9822.17,Books
4276,24,2024-05-12,7395.24,Electronics
4277,115,2023-08-31,6032.26,Clothing
4278,301,2024-07-05,3199.45,Electronics
4279,86,2024-06-23,1063.46,Books
4280,438,2024-12-18,5338.95,Electronics
4281,766,2023-01-16,3654.07,Books
4282,651,2023-10-19,5277.49,Electronics
4283,784,2023-03-24,3609.84,Clothing
4284,793,2023-03-20,2223.06,Furniture
4285,406,2023-04-10,7908.28,Clothing
4286,868,2024-08-22,5803.54,Furniture
4287,647,2023-07-25,1579.42,Electronics
4288,956,2023-12-17,2700.96,Electronics
4289,50,2023-05-08,4329.16,Furniture
4290,770,2024-04-22,2567.65,Grocery
4291,413,2024-10-30,6690.27,Electronics
4292,289,2023-06-13,7000.08,Electronics
4293,949,2023-07-13,8860.27,Clothing
4294,387,2024-05-03,2596.29,Furniture
4295,208,2023-07-25,8945.6,Clothing
4296,685,2024-10-08,3461.65,Clothing
4297,399,2024-10-09,4505.03,Electronics
4298,538,2024-09-25,8251.33,Books
4299,641,2023-06-08,3358.24,Electronics
4300,624,2023-09-05,5612.04,Books
4301,128,2023-11-06,9663.15,Furniture
4302,675,2023-03-16,8366.7,Books
4303,371,2024-01-25,8186.56,Clothing
4304,257,2024-02-27,4622.52,Furniture
4305,622,2024-10-06,2312.54,Furniture
4306,393,2023-08-12,9432.37,Furniture
4307,141,2023-05-15,5436.45,Clothing
4308,265,2024-04-28,9789.94,Furniture
4309,322,2023-10-15,2804.73,Electronics
4310,448,2023-10-16,9833.61,Electronics
4311,12,2023-02-07,6568.85,Furniture
4312,699,2023-05-29,9510.78,Electronics
4313,494,2024-11-02,7442.81,Grocery
4314,670,2023-11-28,2191.02,Furniture
4315,902,2024-02-01,3616.39,Grocery
4316,294,2023-09-14,1611.75,Clothing
4317,29,2023-10-07,2508.66,Furniture
4318,464,2024-02-11,3230.47,Grocery
4319,120,2023-12-02,6356.69,Books
4320,844,2024-06-03,5207.48,Clothing
4321,783,2024-04-26,2401.87,Furniture
4322,738,2024-04-26,3361.51,Electronics
4323,825,2024-02-26,1249.18,Clothing
4324,634,2023-05-12,6281.46,Clothing
4325,386,2023-01-10,8800.59,Grocery
4326,862,2023-07-26,6268.12,Furniture
4327,834,2024-10-29,1413.76,Electronics
4328,156,2024-08-24,9781.91,Grocery
4329,893,2024-04-22,2524.31,Electronics
4330,922,2023-11-08,5597.69,Grocery
4331,909,2023-03-31,532.21,Clothing
4332,927,2024-05-26,533.47,Clothing
4333,982,2024-08-13,7379.55,Books
4334,79,2023-10-21,3019.32,Clothing
4335,438,2023-02-04,1101.47,Clothing
4336,123,2024-01-29,8022.44,Clothing
4337,329,2024-06-16,2734.93,Books
4338,44,2024-12-19,9570.02,Books
4339,617,2023-12-20,735.15,Books
4340,397,2023-04-24,7370.27,Furniture
4341,762,2024-12-14,8315.37,Clothing
4342,184,2024-09-23,7454.4,Books
4343,206,2024-07-05,5943.35,Clothing
4344,198,2024-06-19,4433.56,Furniture
4345,645,2023-05-26,596.18,Electronics
4346,919,2023-10-26,7564.34,Clothing
4347,666,2024-01-05,8633.59,Grocery
4348,387,2023-01-21,4765.7,Grocery
4349,808,2023-09-01,7138.51,Grocery
4350,886,2023-01-21,4730.7,Furniture
4351,820,2024-10-17,3600.83,Furniture
4352,264,2023-05-09,2672.72,Clothing
4353,956,2023-08-15,4352.81,Grocery
4354,586,2023-02-01,588.04,Furniture
4355,653,2024-10-03,8206.46,Electronics
4356,885,2024-01-25,9436.11,Grocery
4357,315,2024-05-11,3705.62,Clothing
4358,754,2024-02-24,1761.98,Electronics
4359,445,2023-08-17,1481.99,Furniture
4360,138,2023-08-19,9595.07,Clothing
4361,104,2023-06-03,5883.86,Grocery
4362,170,2024-02-29,835.4,Clothing
4363,763,2023-09-19,8749.8,Books
4364,755,2023-08-11,5599.79,Electronics
4365,200,2023-11-10,4627.31,Grocery
4366,103,2024-06-08,7529.46,Furniture
4367,206,2023-04-29,3462.08,Books
4368,828,2024-02-23,6319.04,Clothing
4369,510,2023-05-15,4039.81,Electronics
4370,278,2024-04-17,688.25,Grocery
4371,315,2023-12-27,9469.79,Clothing
4372,825,2024-03-04,3926.92,Clothing
4373,811,2023-07-06,9563.28,Books
4374,259,2024-02-04,3694.81,Books
4375,473,2023-11-21,4256.18,Clothing
4376,896,2024-02-11,4176.71,Electronics
4377,853,2023-10-01,3079.98,Furniture
4378,59,2024-02-25,5615.66,Electronics
4379,243,2024-03-15,8024.33,Books
4380,875,2023-11-08,5253.15,Grocery
4381,177,2024-01-03,3709.65,Electronics
4382,302,2024-04-05,8658.14,Clothing
4383,474,2023-12-01,7082.26,Books
4384,89,2023-05-23,4544.95,Clothing
4385,587,2024-05-30,2558.93,Clothing
4386,788,2024-09-01,3397.22,Electronics
4387,909,2023-10-10,8132.24,Clothing
4388,69,2024-06-14,4197.43,Electronics
4389,519,2024-01-14,2533.45,Grocery
4390,582,2023-08-31,1479.93,Furniture
4391,781,2023-06-14,6536.9,Grocery
4392,18,2023-10-08,3612.21,Furniture
4393,429,2023-10-20,3686.13,Books
4394,863,2024-10-09,4311.52,Furniture
4395,359,2023-03-18,7731.66,Books
4396,620,2024-05-18,5143.46,Electronics
4397,81,2023-02-08,250.29,Grocery
4398,105,2024-05-03,6349.94,Furniture
4399,901,2024-08-10,9039.26,Clothing
4400,845,2023-07-21,9835.57,Clothing
4401,618,2024-10-14,1337.91,Grocery
4402,420,2024-01-11,4917.48,Furniture
4403,573,2023-08-17,7169.9,Grocery
4404,340,2023-01-05,8767.88,Clothing
4405,837,2023-05-07,547.83,Electronics
4406,679,2024-10-16,7134.54,Furniture
4407,850,2024-01-18,2440.48,Furniture
4408,287,2024-09-08,6728.23,Grocery
4409,489,2023-07-01,9185.71,Clothing
4410,860,2023-05-09,4985.24,Grocery
4411,554,2023-12-02,4366.32,Electronics
4412,519,2023-06-24,3008.61,Furniture
4413,151,2024-09-01,849.26,Electronics
4414,268,2023-12-04,4456.52,Grocery
4415,418,2023-01-23,2057.56,Furniture
4416,799,2024-08-29,3165.78,Books
4417,306,2023-08-22,2398.55,Books
4418,248,2024-06-29,6577.76,Clothing
4419,250,2023-04-19,8113.98,Books
